-0.99685967,-0.07612684,0.021805905,0.0,-0.021006664,-0.0112839155,-0.9997156,0.0,0.07635127,-0.9970343,0.009649308,0.0,625.26935,57.241573,112.3956,1.0
-0.99686676,-0.07603319,0.021806257,0.0,-0.021008084,-0.011281849,-0.99971557,0.0,0.07625765,-0.9970414,0.009649189,0.0,625.2766,57.161804,112.39578,1.0
-0.9968593,-0.07613026,0.021808956,0.0,-0.02100976,-0.011283006,-0.99971557,0.0,0.07635471,-0.997034,0.00964809,0.0,625.28613,57.05967,112.39581,1.0
-0.9968488,-0.076266475,0.02181389,0.0,-0.021013288,-0.01128428,-0.9997155,0.0,0.07649096,-0.9970236,0.009646111,0.0,625.3046,56.85986,112.395874,1.0
-0.9968578,-0.076148495,0.021814136,0.0,-0.021014906,-0.011281327,-0.99971545,0.0,0.07637297,-0.99703264,0.009645626,0.0,625.3119,56.77905,112.395836,1.0
-0.9968726,-0.07595532,0.02181391,0.0,-0.02101684,-0.011277576,-0.99971557,0.0,0.07617967,-0.9970475,0.009645966,0.0,625.3234,56.654243,112.39594,1.0
-0.9968541,-0.076194845,0.021821126,0.0,-0.02102156,-0.011280113,-0.9997154,0.0,0.07641931,-0.9970291,0.009642893,0.0,625.34753,56.392216,112.39612,1.0
-0.996861,-0.07610515,0.0218218,0.0,-0.02102327,-0.011277986,-0.9997154,0.0,0.076329574,-0.99703604,0.009642605,0.0,625.3574,56.284023,112.3962,1.0
-0.9968686,-0.07600481,0.02182523,0.0,-0.021027934,-0.011274673,-0.9997154,0.0,0.076229185,-0.9970437,0.009641143,0.0,625.38214,56.012096,112.39633,1.0
-0.9968709,-0.075973414,0.02183027,0.0,-0.021033335,-0.011274112,-0.99971527,0.0,0.07619781,-0.9970462,0.009640859,0.0,625.40625,55.74299,112.39654,1.0
-0.99687225,-0.07595405,0.021833744,0.0,-0.021037035,-0.011273757,-0.9997151,0.0,0.07617859,-0.99704754,0.009640647,0.0,625.4236,55.55041,112.39669,1.0
-0.9968674,-0.07601563,0.021839298,0.0,-0.021041881,-0.011275412,-0.99971503,0.0,0.076240204,-0.9970429,0.009640578,0.0,625.4477,55.282787,112.39716,1.0
-0.99686676,-0.07602372,0.021843381,0.0,-0.021045819,-0.011276444,-0.999715,0.0,0.07624834,-0.99704224,0.009641131,0.0,625.4661,55.07681,112.39756,1.0
-0.9968701,-0.07597585,0.021853287,0.0,-0.021056345,-0.011274796,-0.9997146,0.0,0.07620065,-0.9970459,0.0096397335,0.0,625.49493,54.72035,112.39639,1.0
-0.9968713,-0.075963944,0.021843335,0.0,-0.021046208,-0.011278326,-0.999715,0.0,0.07618859,-0.9970468,0.009644286,0.0,625.5273,54.47717,112.40246,1.0
-0.9968588,-0.07613115,0.021831358,0.0,-0.021031851,-0.011287778,-0.99971503,0.0,0.07635591,-0.9970339,0.009651141,0.0,625.57745,54.087643,112.41167,1.0
-0.996858,-0.07614068,0.02183213,0.0,-0.021032494,-0.011288315,-0.999715,0.0,0.076365516,-0.9970331,0.00965142,0.0,625.59546,53.90634,112.41288,1.0
-0.99686223,-0.076086104,0.02183183,0.0,-0.021032609,-0.011289762,-0.99971503,0.0,0.07631089,-0.99703735,0.009654048,0.0,625.64484,53.415794,112.41707,1.0
-0.9968723,-0.0759533,0.021832785,0.0,-0.021035042,-0.011287368,-0.999715,0.0,0.07617811,-0.9970475,0.009654384,0.0,625.6739,53.104134,112.418564,1.0
-0.99686915,-0.076,0.021813193,0.0,-0.021014411,-0.011294305,-0.9997153,0.0,0.07622478,-0.99704385,0.00966185,0.0,625.71204,52.874542,112.428635,1.0
-0.99686646,-0.076043315,0.021784985,0.0,-0.020984875,-0.011305107,-0.9997158,0.0,0.07626805,-0.9970404,0.009673923,0.0,625.8041,52.163033,112.44618,1.0
-0.99686766,-0.07603033,0.021776075,0.0,-0.020975856,-0.011307824,-0.999716,0.0,0.07625504,-0.99704134,0.009677604,0.0,625.8437,51.82606,112.45237,1.0
-0.9968522,-0.076235466,0.021767868,0.0,-0.020965097,-0.01131475,-0.99971616,0.0,0.07646012,-0.99702567,0.0096808495,0.0,625.9043,51.286625,112.46095,1.0
-0.9968642,-0.076081075,0.021759924,0.0,-0.020958692,-0.011314012,-0.99971634,0.0,0.07630567,-0.9970375,0.009683973,0.0,625.947,50.890625,112.46651,1.0
-0.9968697,-0.07601154,0.02174991,0.0,-0.020949198,-0.011315695,-0.99971646,0.0,0.076236136,-0.9970427,0.009687892,0.0,626.00977,50.30647,112.47481,1.0
-0.9968701,-0.07600892,0.021739779,0.0,-0.020938857,-0.011318417,-0.9997167,0.0,0.07623346,-0.9970429,0.009691452,0.0,626.05597,49.901455,112.48209,1.0
-0.99686617,-0.07606516,0.02172186,0.0,-0.02091983,-0.011325061,-0.99971694,0.0,0.07628973,-0.9970385,0.009698301,0.0,626.1298,49.264988,112.49452,1.0
-0.99685776,-0.07617913,0.021711541,0.0,-0.020907968,-0.011330293,-0.99971724,0.0,0.07640353,-0.9970298,0.009701938,0.0,626.177,48.854458,112.50239,1.0
-0.9968579,-0.07617965,0.021702547,0.0,-0.020898744,-0.011332885,-0.9997173,0.0,0.07640413,-0.99702966,0.009705217,0.0,626.2174,48.49144,112.50879,1.0
-0.99685645,-0.07620296,0.0216862,0.0,-0.020881677,-0.011338691,-0.99971765,0.0,0.076427326,-0.9970279,0.009711802,0.0,626.2991,47.73594,112.5215,1.0
-0.9968648,-0.0760991,0.021666422,0.0,-0.020862572,-0.011342425,-0.999718,0.0,0.07632342,-0.99703574,0.009719241,0.0,626.3792,47.00703,112.53469,1.0
-0.9968639,-0.076115154,0.021652056,0.0,-0.020847652,-0.011347069,-0.99971825,0.0,0.076339394,-0.9970345,0.009724662,0.0,626.453,46.30671,112.546005,1.0
-0.99686724,-0.076074444,0.021640498,0.0,-0.02083627,-0.011349548,-0.9997184,0.0,0.07629868,-0.99703753,0.009728885,0.0,626.5079,45.783386,112.55462,1.0
-0.9968654,-0.07610123,0.021632254,0.0,-0.02082671,-0.011362995,-0.9997185,0.0,0.07632567,-0.9970353,0.009742439,0.0,626.5827,45.056072,112.56173,1.0
-0.9968741,-0.07598849,0.02162758,0.0,-0.020822395,-0.01137259,-0.9997184,0.0,0.076213114,-0.9970438,0.009754779,0.0,626.6423,44.45704,112.56578,1.0
-0.9968696,-0.07605592,0.021597652,0.0,-0.020789662,-0.011399451,-0.9997189,0.0,0.07628071,-0.9970384,0.00978259,0.0,626.7389,43.69549,112.581184,1.0
-0.99686843,-0.076074906,0.021583632,0.0,-0.020774322,-0.011413768,-0.99971896,0.0,0.07629996,-0.99703676,0.0097976215,0.0,626.80035,43.158928,112.58921,1.0
-0.9968679,-0.07608374,0.021580283,0.0,-0.020768376,-0.011446431,-0.99971884,0.0,0.07630929,-0.99703574,0.009830444,0.0,626.89197,42.277435,112.59161,1.0
-0.9968716,-0.07603078,0.021592665,0.0,-0.020780897,-0.01145192,-0.9997184,0.0,0.076256715,-0.9970397,0.009836107,0.0,626.94415,41.6944,112.59481,1.0
-0.99686563,-0.076100916,0.021620484,0.0,-0.020808898,-0.011441526,-0.9997179,0.0,0.076326914,-0.99703443,0.009822088,0.0,627.0306,40.8276,112.620224,1.0
-0.99686605,-0.07609184,0.021634974,0.0,-0.020822674,-0.011452551,-0.9997176,0.0,0.07631815,-0.997035,0.009832224,0.0,627.0935,40.22617,112.629074,1.0
-0.9968683,-0.07606601,0.021621741,0.0,-0.020808052,-0.011473555,-0.9997176,0.0,0.07629264,-0.99703676,0.009854838,0.0,627.19855,39.324234,112.650085,1.0
-0.99686253,-0.07614332,0.021617211,0.0,-0.020800738,-0.011499761,-0.9997175,0.0,0.07637042,-0.99703056,0.009879843,0.0,627.2752,38.65836,112.660065,1.0
-0.9968593,-0.07618759,0.021607451,0.0,-0.020787869,-0.011534212,-0.99971735,0.0,0.076415315,-0.99702674,0.00991421,0.0,627.3826,37.670364,112.673096,1.0
-0.9968663,-0.07610193,0.021590358,0.0,-0.02076999,-0.011554993,-0.99971753,0.0,0.0763299,-0.9970331,0.009938146,0.0,627.49304,36.64841,112.69462,1.0
-0.99686486,-0.0761104,0.021625133,0.0,-0.020803515,-0.011571509,-0.9997166,0.0,0.076339126,-0.9970322,0.009951867,0.0,627.5543,35.946167,112.697754,1.0
-0.9968576,-0.07620527,0.021624925,0.0,-0.020801404,-0.011583936,-0.99971646,0.0,0.076434195,-0.99702483,0.0099623585,0.0,627.6318,35.24209,112.70562,1.0
-0.9968575,-0.07621867,0.02158379,0.0,-0.020763462,-0.01153899,-0.99971783,0.0,0.07644619,-0.99702436,0.009920165,0.0,627.75946,34.16946,112.72798,1.0
-0.99685913,-0.07618241,0.021635983,0.0,-0.020819984,-0.011489176,-0.9997172,0.0,0.07640947,-0.9970277,0.009866973,0.0,627.84454,33.137085,112.74308,1.0
-0.9968609,-0.07615069,0.021662487,0.0,-0.020846102,-0.011499311,-0.9997165,0.0,0.07637827,-0.99702996,0.009875769,0.0,627.91376,32.363003,112.73569,1.0
-0.99686724,-0.07606802,0.02166143,0.0,-0.020845648,-0.011502142,-0.99971646,0.0,0.076295696,-0.9970362,0.009880423,0.0,628.0265,31.253613,112.73214,1.0
-0.99686307,-0.07612548,0.021654898,0.0,-0.020837745,-0.011512356,-0.99971664,0.0,0.07635318,-0.9970318,0.009889959,0.0,628.1013,30.522724,112.73437,1.0
-0.9968648,-0.076098435,0.021668408,0.0,-0.020850688,-0.011523764,-0.99971616,0.0,0.07632658,-0.9970337,0.009900929,0.0,628.2147,29.306124,112.74217,1.0
-0.9968698,-0.0760314,0.021674443,0.0,-0.020857714,-0.011519781,-0.9997161,0.0,0.0762595,-0.9970389,0.009897881,0.0,628.2906,28.509676,112.75624,1.0
-0.9968621,-0.07613776,0.021656455,0.0,-0.020840086,-0.011500565,-0.99971676,0.0,0.076365195,-0.99703103,0.00987776,0.0,628.4255,27.297192,112.80088,1.0
-0.9968652,-0.07608897,0.021686222,0.0,-0.020868666,-0.011523505,-0.99971586,0.0,0.0763172,-0.9970345,0.009899505,0.0,628.5482,26.10302,112.80842,1.0
-0.9968668,-0.07605792,0.021719096,0.0,-0.020900896,-0.011537192,-0.999715,0.0,0.076286845,-0.99703664,0.009911366,0.0,628.6312,25.206873,112.81041,1.0
-0.9968686,-0.07602833,0.02173998,0.0,-0.020922162,-0.011536856,-0.9997145,0.0,0.07625746,-0.9970389,0.009910053,0.0,628.6925,24.535301,112.8185,1.0
-0.9968687,-0.07603401,0.021716053,0.0,-0.020905271,-0.011443207,-0.999716,0.0,0.07626088,-0.99703956,0.009817863,0.0,628.84,23.100155,112.83812,1.0
-0.99686205,-0.07613582,0.02166607,0.0,-0.020858388,-0.01138775,-0.9997176,0.0,0.076361045,-0.9970324,0.009763945,0.0,628.9981,21.772133,112.86333,1.0
-0.99686205,-0.07613985,0.021648802,0.0,-0.020841507,-0.011381543,-0.99971795,0.0,0.07636482,-0.99703217,0.0097589595,0.0,629.0473,21.393507,112.86938,1.0
-0.99686444,-0.07611002,0.021646148,0.0,-0.02083657,-0.011415086,-0.9997177,0.0,0.07633566,-0.9970341,0.009793421,0.0,629.26447,19.521925,112.879745,1.0
-0.996861,-0.076152354,0.021656625,0.0,-0.020843677,-0.011454024,-0.9997171,0.0,0.076378904,-0.9970304,0.009830775,0.0,629.3717,18.590986,112.873856,1.0
-0.99686,-0.076159954,0.021673445,0.0,-0.020858048,-0.01148566,-0.99971646,0.0,0.07638731,-0.9970294,0.009861048,0.0,629.51825,17.183624,112.8719,1.0
-0.99686074,-0.07614911,0.02167953,0.0,-0.020864414,-0.011483579,-0.9997164,0.0,0.07637644,-0.9970303,0.009858723,0.0,629.5294,17.044603,112.87276,1.0
